word,status,confidence,score,page,reason,hint,sort_order
гранат,needs_review,high,77,210,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
графит,needs_review,high,77,211,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грахов,needs_review,high,77,212,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грашак,needs_review,high,77,212,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грашар,needs_review,high,77,212,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грашац,needs_review,high,77,212,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грбаст,needs_review,high,77,212,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грбити,needs_review,high,77,212,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грешан,needs_review,high,77,215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грешић,needs_review,high,77,215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гризли,needs_review,high,77,215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грињав,needs_review,high,77,215,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грифон,needs_review,high,77,216,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грлити,needs_review,high,87,216,inflection-after-comma|lowercase-entry|previous-line-closed,,
грмаст,needs_review,high,77,217,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грнчар,needs_review,high,77,217,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гробар,needs_review,high,87,217,inflection-after-comma|lowercase-entry|previous-line-closed,,
гробић,needs_review,high,77,218,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гробни,needs_review,high,77,218,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грокбт,needs_review,high,77,219,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
громби,needs_review,high,77,219,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
громор,needs_review,high,77,220,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гроник,needs_review,high,77,220,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грофић,needs_review,high,77,220,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грудав,needs_review,high,77,221,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грудат,needs_review,high,77,221,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
групни,needs_review,high,77,222,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грушав,needs_review,high,77,222,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грчати,needs_review,high,77,223,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
грчити,needs_review,high,87,223,inflection-after-comma|lowercase-entry|previous-line-closed,,
губаст,needs_review,high,77,223,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
губати,needs_review,high,77,223,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
губити,needs_review,high,77,223,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гудрон,needs_review,high,77,224,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гукаст,needs_review,high,77,225,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гумаст,needs_review,high,77,225,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гунђав,needs_review,high,77,226,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гуњчић,needs_review,high,77,226,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гурман,needs_review,high,77,226,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
густин,needs_review,high,77,227,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гутати,needs_review,high,77,228,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гуцати,needs_review,high,77,228,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гуштак,needs_review,high,77,229,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гуштпк,needs_review,high,77,229,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
даност,needs_review,high,77,234,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
даскаш,needs_review,high,87,235,inflection-after-comma|lowercase-entry|previous-line-closed,,
датост,needs_review,high,87,236,inflection-after-comma|lowercase-entry|previous-line-closed,,
дахтав,needs_review,high,77,236,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
двоауб,needs_review,high,77,239,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
двоврх,needs_review,high,77,238,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
двогод,needs_review,high,77,238,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
двогрб,needs_review,high,77,238,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дводом,needs_review,high,77,239,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дволик,needs_review,high,77,240,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
двопер,needs_review,high,77,241,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дворац,needs_review,high,77,241,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дворед,needs_review,high,77,241,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дворог,needs_review,high,77,241,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
деиаам,needs_review,high,77,248,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дентал,needs_review,high,77,255,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
десети,needs_review,high,77,258,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
детлић,needs_review,high,87,262,inflection-after-comma|lowercase-entry|previous-line-closed,,
дефиле,needs_review,high,77,262,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дивљак,needs_review,high,77,264,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дивски,needs_review,high,77,265,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дидити,needs_review,high,87,265,inflection-after-comma|lowercase-entry|previous-line-closed,,
диедар,needs_review,high,77,265,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
диздар,needs_review,high,87,266,inflection-after-comma|lowercase-entry|previous-line-closed,,
диктат,needs_review,high,77,268,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
димаст,needs_review,high,77,268,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
димити,needs_review,high,77,269,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
димљив,needs_review,high,77,269,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дињаст,needs_review,high,77,270,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дирљив,needs_review,high,77,272,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дискаћ,needs_review,high,77,272,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
длакав,needs_review,high,77,276,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
добран,needs_review,high,77,280,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
добрац,needs_review,high,77,280,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
добраш,needs_review,high,77,280,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
добрић,needs_review,high,87,280,inflection-after-comma|lowercase-entry|previous-line-closed,,
додати,needs_review,high,77,284,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
долине,needs_review,high,77,495,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
долнар,needs_review,high,77,289,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
домали,needs_review,high,77,290,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
домити,needs_review,high,77,292,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дорски,needs_review,high,77,295,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
доспео,needs_review,high,87,297,inflection-after-comma|lowercase-entry|previous-line-closed,,
дошљак,needs_review,high,77,302,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
драгон,needs_review,high,77,303,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
драгуљ,needs_review,high,87,303,inflection-after-comma|lowercase-entry|previous-line-closed,,
драгун,needs_review,high,77,303,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дракон,needs_review,high,79,303,inflection-after-comma|previous-line-closed,,
дралон,needs_review,high,77,304,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
драмат,needs_review,high,77,304,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
драчав,needs_review,high,77,304,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
драчев,needs_review,high,77,304,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
древан,needs_review,high,77,306,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дренић,needs_review,high,77,307,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дренов,needs_review,high,77,307,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрењах,needs_review,high,77,307,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дречав,needs_review,high,77,307,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрипац,needs_review,high,77,309,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дркати,needs_review,high,77,309,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрмати,needs_review,high,77,309,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрндав,needs_review,high,77,310,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дробан,needs_review,high,77,310,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дробиш,needs_review,high,77,310,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрозак,needs_review,high,77,310,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дроњав,needs_review,high,77,311,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дроњак,needs_review,high,77,311,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дроњар,needs_review,high,77,311,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
другар,needs_review,high,77,311,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дружић,needs_review,high,77,312,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
друмар,needs_review,high,77,312,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
дрхтав,needs_review,high,77,313,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
