word,status,confidence,score,page,reason,answer_candidate,hint,sort_order
шева,needs_review,high,75,1503,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шема,needs_review,high,75,1504,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шиша,needs_review,high,75,1511,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шишо,needs_review,high,87,1512,inflection-after-comma|lowercase-entry|previous-line-closed,,,
шкрт,needs_review,high,77,1515,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шмрк,needs_review,high,75,1517,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шнма,needs_review,high,85,1517,grammar-marker|lowercase-entry|previous-line-closed,,,
шорц,needs_review,high,85,1519,grammar-marker|lowercase-entry|previous-line-closed,,,
шоља,needs_review,high,75,1518,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шоња,needs_review,high,75,1518,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шоњо,needs_review,high,87,1518,inflection-after-comma|lowercase-entry|previous-line-closed,,,
штбс,needs_review,high,75,1525,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
штек,needs_review,high,75,1522,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
штрк,needs_review,high,75,1525,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
штук,needs_review,high,75,1526,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
штур,needs_review,high,75,1526,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шуга,needs_review,high,75,1527,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шуко,needs_review,high,77,1527,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шума,needs_review,high,75,1527,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шунд,needs_review,high,75,1527,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шура,needs_review,high,87,1528,inflection-after-comma|lowercase-entry|previous-line-closed,,,
шуца,needs_review,high,75,1529,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шуша,needs_review,high,75,1529,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шљам,needs_review,high,75,1515,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
шњур,needs_review,high,75,1518,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ђаур,needs_review,high,75,323,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ђога,needs_review,high,75,323,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ђого,needs_review,high,77,323,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ђока,needs_review,high,75,323,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јава,needs_review,high,75,484,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јага,needs_review,high,75,485,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јадо,needs_review,high,77,486,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јаза,needs_review,high,75,486,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јазо,needs_review,high,77,486,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јака,needs_review,high,75,486,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јако,needs_review,high,75,486,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јамб,needs_review,high,75,487,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јара,needs_review,high,75,487,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јаре,needs_review,high,87,487,inflection-after-comma|lowercase-entry|previous-line-closed,yes,,
јари,needs_review,high,77,488,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јаук,needs_review,high,75,489,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јање,needs_review,high,77,487,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
језа,needs_review,high,75,494,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јела,needs_review,high,75,495,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јери,needs_review,high,75,496,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јова,needs_review,high,85,497,grammar-marker|lowercase-entry|previous-line-closed,,,
јога,needs_review,high,75,497,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јота,needs_review,high,75,497,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јоха,needs_review,high,75,497,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
југо,needs_review,high,75,498,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јука,needs_review,high,75,498,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јуне,needs_review,high,77,499,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јура,needs_review,high,75,499,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јута,needs_review,high,75,499,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
јуха,needs_review,high,85,499,grammar-marker|lowercase-entry|previous-line-closed,,,
јухт,needs_review,high,75,499,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
љага,needs_review,high,75,647,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
љига,needs_review,high,75,647,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
љуба,needs_review,high,85,647,grammar-marker|lowercase-entry|previous-line-closed,,,
љуто,needs_review,high,75,650,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
љуља,needs_review,high,75,649,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
њака,needs_review,high,75,830,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
њива,needs_review,high,75,830,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћаба,needs_review,high,75,1331,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћаге,needs_review,high,87,1331,inflection-after-comma|lowercase-entry|previous-line-closed,,,
ћале,needs_review,high,77,1331,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћаса,needs_review,high,75,1331,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћеиф,needs_review,high,75,1331,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћело,needs_review,high,77,1331,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћопа,needs_review,high,75,1332,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћопо,needs_review,high,77,1332,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћора,needs_review,high,75,1332,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћоро,needs_review,high,77,1332,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћоса,needs_review,high,75,1332,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћосо,needs_review,high,77,1332,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћоша,needs_review,high,75,1332,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћоше,needs_review,high,77,1332,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ћуре,needs_review,high,77,1333,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џаба,needs_review,high,75,1495,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џада,needs_review,high,75,1495,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џбун,needs_review,high,75,1495,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џева,needs_review,high,75,1495,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џега,needs_review,high,75,1495,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џинс,needs_review,high,75,1497,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џиџа,needs_review,high,75,1497,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џума,needs_review,high,75,1497,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
џуџа,needs_review,high,75,1497,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
